,댓글
극혐,"['진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '진짜', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '형', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '영상', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '축구', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '안', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '패스', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '진따', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '극혐', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '웃음소리', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '잘', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '3호님', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '진짜형', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '왜', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '제', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '진짜님', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '내', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '조기축구', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '공감', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '더', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '유형', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '사람', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '찐따', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '산본중', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '근데', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '김진짜', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '선출', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '중', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '날강두형', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '용병', '못', '못', '못', '못', '못', '못', '못', '못', '못', '못', '못', '못', '못', '못', '못', '못', '못', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '김진따', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '오늘', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '지금', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '많이', '공', '공', '공', '공', '공', '공', '공', '공', '공', '공', '공', '공', '공', '공', '공', '공', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '김진짜님', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '회비', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '라멜라', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '혼자', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '썸네일', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '컨텐츠', '존나', '존나', '존나', '존나', '존나', '존나', '존나', '존나', '존나', '존나', '존나', '존나', '존나', '혼자형', '혼자형', '혼자형', '혼자형', '혼자형', '혼자형', '혼자형', '혼자형', '혼자형', '혼자형', '혼자형', '혼자형', '스타킹', '스타킹', '스타킹', '스타킹', '스타킹', '스타킹', '스타킹', '스타킹', '스타킹', '스타킹', '스타킹', '스타킹', '양보형', '양보형', '양보형', '양보형', '양보형', '양보형', '양보형', '양보형', '양보형', '양보형', '양보형', '양보형', '소리', '소리', '소리', '소리', '소리', '소리', '소리', '소리', '소리', '소리', '소리', '소리', '욕', '욕', '욕', '욕', '욕', '욕', '욕', '욕', '욕', '욕', '욕', '개공감', '개공감', '개공감', '개공감', '개공감', '개공감', '개공감', '개공감', '개공감', '개공감', '웃음', '웃음', '웃음', '웃음', '웃음', '웃음', '웃음', '웃음', '웃음', '웃음', '난폭형', '난폭형', '난폭형', '난폭형', '난폭형', '난폭형', '난폭형', '난폭형', '난폭형', '사람들', '사람들', '사람들', '사람들', '사람들', '사람들', '사람들', '사람들', '사람들', '패스안', '패스안', '패스안', '패스안', '패스안', '패스안', '패스안', '패스안', '패스안', '마지막', '마지막', '마지막', '마지막', '마지막', '마지막', '마지막', '마지막', '마지막', '개그맨', '개그맨', '개그맨', '개그맨', '개그맨', '개그맨', '개그맨', '개그맨', '개그맨', '생각', '생각', '생각', '생각', '생각', '생각', '생각', '생각', '생각', '지', '지', '지', '지', '지', '지', '지', '지', '지', '앞', '앞', '앞', '앞', '앞', '앞', '앞', '앞', '앞', '뒤', '뒤', '뒤', '뒤', '뒤', '뒤', '뒤', '뒤', '뒤', '발', '발', '발', '발', '발', '발', '발', '발', '발', '수건', '수건', '수건', '수건', '수건', '수건', '수건', '수건', '항상', '항상', '항상', '항상', '항상', '항상', '항상', '항상', '뭐라', '뭐라', '뭐라', '뭐라', '뭐라', '뭐라', '뭐라', '뭐라', '우리', '우리', '우리', '우리', '우리', '우리', '우리', '우리', '빡', '빡', '빡', '빡', '빡', '빡', '빡', '빡', '바', '바', '바', '바', '바', '바', '바', '바', '10번', '10번', '10번', '10번', '10번', '10번', '10번', '좋아요', '좋아요', '좋아요', '좋아요', '좋아요', '좋아요', '좋아요', '수비', '수비', '수비', '수비', '수비', '수비', '수비', '이런', '이런', '이런', '이런', '이런', '이런', '이런', '요즘', '요즘', '요즘', '요즘', '요즘', '요즘', '요즘', '지가', '지가', '지가', '지가', '지가', '지가', '지가', '남탓', '남탓', '남탓', '남탓', '남탓', '남탓', '남탓', '지시', '지시', '지시', '지시', '지시', '지시', '지시', '7번', '7번', '7번', '7번', '7번', '7번', '7번', '겁나', '겁나', '겁나', '겁나', '겁나', '겁나', '겁나', '것', '것', '것', '것', '것', '것', '것', '어', '어', '어', '어', '어', '어', '어', '분', '분', '분', '분', '분', '분', '분', '또', '또', '또', '또', '또', '또', '또', '조기회', '조기회', '조기회', '조기회', '조기회', '조기회', '유니폼', '유니폼', '유니폼', '유니폼', '유니폼', '유니폼', '지시형', '지시형', '지시형', '지시형', '지시형', '지시형', '진따형', '진따형', '진따형', '진따형', '진따형', '진따형', '골키퍼', '골키퍼', '골키퍼', '골키퍼', '골키퍼', '골키퍼', '재미', '재미', '재미', '재미', '재미', '재미', '조축', '조축', '조축', '조축', '조축', '조축', '이상', '이상', '이상', '이상', '이상', '이상', '1년', '1년', '1년', '1년', '1년', '1년', '이번', '이번', '이번', '이번', '이번', '이번', '아직', '아직', '아직', '아직', '아직', '아직', '짜증', '짜증', '짜증', '짜증', '짜증', '짜증', '애들', '애들', '애들', '애들', '애들', '애들', '이분', '이분', '이분', '이분', '이분', '이분', '9번', '9번', '9번', '9번', '9번', '9번', '경기', '경기', '경기', '경기', '경기', '경기', '한번', '한번', '한번', '한번', '한번', '한번', '팀', '팀', '팀', '팀', '팀', '팀', '맨', '맨', '맨', '맨', '맨', '맨', '말', '말', '말', '말', '말', '말', '옆', '옆', '옆', '옆', '옆', '옆', '뭔', '뭔', '뭔', '뭔', '뭔', '뭔', '하는거', '하는거', '하는거', '하는거', '하는거', '플레이', '플레이', '플레이', '플레이', '플레이', '축구화', '축구화', '축구화', '축구화', '축구화', '남탓형', '남탓형', '남탓형', '남탓형', '남탓형', '오랜만', '오랜만', '오랜만', '오랜만', '오랜만', '촬영', '촬영', '촬영', '촬영', '촬영', '시간', '시간', '시간', '시간', '시간', '채널', '채널', '채널', '채널', '채널', '실제', '실제', '실제', '실제', '실제', '싫어', '싫어', '싫어', '싫어', '싫어', '이름', '이름', '이름', '이름', '이름', '꿀잼', '꿀잼', '꿀잼', '꿀잼', '꿀잼', '물', '물', '물', '물', '물', '수', '수', '수', '수', '수', '산본중학교', '산본중학교', '산본중학교', '산본중학교', '조기축구회', '조기축구회', '조기축구회', '조기축구회', '아저씨들', '아저씨들', '아저씨들', '아저씨들', '지시형이', '지시형이', '지시형이', '지시형이', '찐따라', '찐따라', '찐따라', '찐따라', '15살', '15살', '15살', '15살', '수비안', '수비안', '수비안', '수비안', '몸싸움', '몸싸움', '몸싸움', '몸싸움', '날강두', '날강두', '날강두', '날강두', '쌉인정', '쌉인정', '쌉인정', '쌉인정', '유튜브', '유튜브', '유튜브', '유튜브', '극공감', '극공감', '극공감', '극공감', '이렇게', '이렇게', '이렇게', '이렇게', '달라고', '달라고', '달라고', '달라고', '유형들', '유형들', '유형들', '유형들', '잘못', '잘못', '잘못', '잘못', '양보', '양보', '양보', '양보', '예전', '예전', '예전', '예전', '조기', '조기', '조기', '조기', '실력', '실력', '실력', '실력', '학교', '학교', '학교', '학교', '머리', '머리', '머리', '머리', '나이', '나이', '나이', '나이', '몇번', '몇번', '몇번', '몇번', '좋아', '좋아', '좋아', '좋아', '엄청', '엄청', '엄청', '엄청', '끝', '끝', '끝', '끝', '윙', '윙', '윙', '윙', '초', '초', '초', '초', '위', '위', '위', '위', '맘', '맘', '맘', '맘', '꼴', '꼴', '꼴', '꼴', '니', '니', '니', '니', '남', '남', '남', '남', '닭', '닭', '닭', '닭', '화', '화', '화', '화', '건', '건', '건', '건', '애', '애', '애', '애', '아하하하하하', '아하하하하하', '아하하하하하', '나이드신분들', '나이드신분들', '나이드신분들', '오프사이드', '오프사이드', '오프사이드', '우리학교', '우리학교', '우리학교', '동네축구', '동네축구', '동네축구', '목소리', '목소리', '목소리', '상대팀', '상대팀', '상대팀', '이영상', '이영상', '이영상', '디테일', '디테일', '디테일', '운동장', '운동장', '운동장', '축구회', '축구회', '축구회', '급식왕', '급식왕', '급식왕', '중학교', '중학교', '중학교', '열심히', '열심히', '열심히', '진따님', '진따님', '진따님', '첫번째', '첫번째', '첫번째', '드리블', '드리블', '드리블', '깐족형', '깐족형', '깐족형', '연기력', '연기력', '연기력', '훈수충', '훈수충', '훈수충', '손흥민', '손흥민', '손흥민', '있으면', '있으면', '있으면', '아저씨', '아저씨', '아저씨', '때문', '때문', '때문', '얼굴', '얼굴', '얼굴', '사랑', '사랑', '사랑', '부탁', '부탁', '부탁', '추천', '추천', '추천', '주변', '주변', '주변', '기억', '기억', '기억', '교회', '교회', '교회', '개빡', '개빡', '개빡', '잘안', '잘안', '잘안', '이해', '이해', '이해', '꽁트', '꽁트', '꽁트', '찬스', '찬스', '찬스', '분석', '분석', '분석', '게임', '게임', '게임', '운동', '운동', '운동', '표정', '표정', '표정', '보게', '보게', '보게', '느낌', '느낌', '느낌', '가발', '가발', '가발', '인간', '인간', '인간', '살짝', '살짝', '살짝', '태클', '태클', '태클', '미안', '미안', '미안', '필요', '필요', '필요', '모두', '모두', '모두', '어떤', '어떤', '어떤', '새끼', '새끼', '새끼', '그런', '그런', '그런', '쿼터', '쿼터', '쿼터', '조금', '조금', '조금', '특징', '특징', '특징', '올라', '올라', '올라', '인정', '인정', '인정', '실화', '실화', '실화', '결국', '결국', '결국', '문', '문', '문', '심', '심', '심', '완', '완', '완', '술', '술', '술', '정', '정', '정', '추', '추', '추', '담', '담', '담', '얘', '얘', '얘', '팬티스타킹', '팬티스타킹', '학창시절', '학창시절', '알고리즘', '알고리즘', '회원제로', '회원제로', '승승장구', '승승장구', '촬영장소', '촬영장소', '소림축구', '소림축구', '개그채널', '개그채널', '띠꺼운형', '띠꺼운형', '보기만', '보기만', '참을만', '참을만', '축구잘', '축구잘', '노이어', '노이어', '없는거', '없는거', '전후반', '전후반', '마인드', '마인드', '퀄리티', '퀄리티', '형수님', '형수님', '아들놈', '아들놈', '잘보고', '잘보고', '일반인', '일반인', '월드컵', '월드컵', '하는것', '하는것', '축구장', '축구장', '가지고', '가지고', '회원들', '회원들', '난사형', '난사형', '코로나', '코로나', '피드백', '피드백', '아내분', '아내분', '스타일', '스타일', '발재간', '발재간', '12번', '12번', '개정색', '개정색', '개꿀잼', '개꿀잼', '한두번', '한두번', '발기술', '발기술', '광고', '광고', '살아', '살아', '다행', '다행', '알수', '알수', '조심', '조심', '개잘', '개잘', '개못', '개못', '아이', '아이', '인성', '인성', '전문', '전문', '팀원', '팀원', '설명', '설명', '정확', '정확', '진지', '진지', '감독', '감독', '소름', '소름', '왼쪽', '왼쪽', '도중', '도중', '썸넬', '썸넬', '얘기', '얘기', '대단', '대단', '발음', '발음', '경우', '경우', '농구', '농구', '기회', '기회', '매너', '매너', '한국', '한국', '사실', '사실', '회원', '회원', '자신', '자신', '요청', '요청', '리얼', '리얼', '강제', '강제', '소개', '소개', '저걸', '저걸', '탈퇴', '탈퇴', '할때', '할때', '사회', '사회', '싸인', '싸인', '포함', '포함', '부분', '부분', '상황', '상황', '하루', '하루', '5분', '5분', '부족', '부족', '어딜', '어딜', '메시', '메시', '직접', '직접', '노래', '노래', '총무', '총무', '누나', '누나', '출신', '출신', '웬', '웬', '피', '피', '싸', '싸', '까', '까', '재', '재', '좆', '좆', '님', '님', '눈', '눈', '짬', '짬', '편', '편', '슛', '슛', '법', '법', '축구분석', '축구채널', '자기혼자', '12개', '얼굴이', '미드필', '축구부', '으흐', '걷어', '중간', '취급', '실수', '특별', '미래', '대학', '발톱', '동네', '공원', '역습', '억지', '신선', '성격', '스킬', '지랄', '봐야', '심판', '이용', '행복', '아빠', '개그', '둘째', '자주', '개념', '국룰', '결', '격', '땜', '욱', '각', '살', '킴', '망', '기', '백', '평', '혼자유형진짜공감', '이런사람들때문', '날강두형이렇게', '패스달라고', '웃음소리때문', '진짜패스안', '근데혼자', '양보형12번', '패스안하는거', '어떤유형', '혼자유형진짜', '지시형이개빡', '실제상황', '동네아저씨들', '중학교운동장', '축구하는것', '진짜형진짜', '많이하는거', '축구영상', '깐족형7번', '남탓하는거', '지시하는거', '실력좋아', '개념없는거', '실수하는거', '그런사람들', '선출애들', '이런사람들', '동네아저씨', '패스잘안', '7번유형', '중학교운동', '축구할때', '축구얘기', '분석영상', '극혐학교', '역습찬스', '극혐근데', '그런사람', '혼자유형', '우리진따', '좋아지고', '이런사람', '극혐유형', '억지웃음']"
