0
진짜형 나 유튜브 보면서 찐육성웃음 내면서 보는 영상은 형 영상밖에 없는 것 같아항상 좋은 영상 고맙고 건강 유의하면서 좋은 영상 올려줘Ps 3호님 너무너무너무너무너무 아름다우시다
그러니까 이 10개의 유형을 다합친게 김진짜라는거죠 
진짜연기진짜잘하시네요
중간중간에 현웃 터지는게  킬포
진짜형 이 시리즈 너무 재밌는거 같아 앞으로도 더 힘내서 영상 찍어줘 화이팅
진짜님 너무 재밌게 보고 있어요앞으로도 재밌는 영상들 많이 올려주세요김진짜 화이팅
개 웃기네 노트북으로 같이 보고 있을 때 저런 놈들 꼭 한 명씩은 있지
해축 선수 몸값 전술 얘기하면서 똑똑해보이던 형이 어떻게 이렇게 됬지 너무 사랑스러워
아간만에 배잡고 웃었네김진짜 넘 재밌다
아 나 진짜 하나하나 다 터짐 너무 진따같이 웃어서 와이프한테 혼났다 우이씨 
이쯤되면 김진짜 친구분도즐기는게 아닐까
김진짜형 표정이 정말 Real하네4번 겁나웃겼음  아내의 팩트폭격기 
오늘도 형수님 웃음소리 듣고 힐링하러 왔습니다
진짜형 폼 요즘 미쳤네 
아  김진짜님 연기 너무 좋다 너무 웃김
아 진짜 웃기네요 연기 진짜 잘하신다 김진짜님
아진짜 개웃기다더 더 흥하세요
이형 리뷰에서 이제  축구꽁트로  바꿔가고있어  너무 좋아 
오늘 역대급으로 계속 터지네요 
치킨형 개공감가네 축구는 관심없고 치킨먹는 재미 
 웃기네  구독 눌러버렸다 지렸다 김진짜형 
밥먹고 축구만 하면 나도 저것보다 잘하겠다너무공감  실상은 말도안된다는걸 알지만 
4번은  모든 스포츠에 적용되는 유형 
김진짜님 연기 정말 잘 하시네요
진짜님 눈물나게 재밌습니다 연기도 잘 하시네요 다방면으로 계속 활동해주세요
김진짜 연기 월드클래스
진정한 축구보는 유형은 라인업 나올때 아는 선수나오면 말하다가 자신이 모르는 듣보선수 나오면 헛기침또는 이상하게 말함
연기 잘 하신다  정말 진따 같아요 진짜님  삼호님 웃음이 끊일날이 없겠어요
3번 극공감진짜형 진짜 분석오지네
김진짜 진짜 미치겠다  ️
여긴개그와 축구 해설과 재연영상을 다 볼수 있는곳진짜
형  이 영상은 진짜다 개웃김
전력분석관 저기서 현웃음 터짐
진짜님 탈이 무대탈임 꽁트가 왜이리 찰떡이야 
 슛유형 정말 공감 그 사람이 목소리까지 크면 진짜 같이보다 깜짝깜짝 놀랍니다 변형으로 때려야지 하는 유형도 있습니다
이 시리즈 너무좋앜
겁나 공감가는거 많네요
와 밥만 먹고 축구한다는 말 울 아빠만 하는줄 알았는데 소름
tv에 매일 나와야하는 연기력
초 부터 보면 개웃김
아김진짜 영상봐서 너무 행복해
좋아 이런 미친컨셉트 역시 트루킴
3호님 이젠 연기도 하시네요
김진짜님 열심히 하시는거 너무 멋져요
진짜 미친사람 같아서 너무 좋앜 전문적인데 미친사람
 찐짜 재밌배꼽잡고  웃음 
아 진짜 화장실갈때 하이라이트 보는거 나랑 똑같닼
유형 뽑은것도 ‘진짜’닼
김진따 너무 웃겨 
진짜형 연기 왜케 잘해 
포인트들을 잘 살렸넹
미치겠다 프로댓글러형 개터짐형 개그맨 하세요
진짜 개재밌다
 이건 진짜
제수씨 정말 좋아하는게 보인다  오래오래 행복하세요 
연기력 진짜 
어서 프리미어리그 다시 시작하면 좋겠네요 
진짜 너무 웃긴데 어떡하지구독해야지
0 웃는 거 넘귀여우시다 
프로댓글러가 젤웃겨
아 다시봐도 개웃겨
개꿀잼
진짜형 너무 좋아 
갈수록 가발쓴 감스트같냨 존나웃기네 3호님 연기 지전1
아부터 진짜형 진짜 미쳐버린줄큐
컨셉 정말 잘 잡는다니까  재밌게 봤어요
합니닼겁나웃겨욬
매력쟁이 김진짜
이거는 볼때마다 웃긴다 아내분 웃음소리도 한몫함같이웃게됨
가발 너무 잘 어울리는데 영상 너무 재밌게봤어요
잘참다가 베댓에서 빵터졋어요 ‘팩트로 됴뎌듀게뗘 부들부들 ‘ 
김진따 나오고나서 너무 웃겨요 
 진짜 빵터짐 
진짜형  근데  다음  영상에는  축구  역사상  최고의  올타임  넘버 1  메시가  몸값이  1900억인 이유를  설명해  주세요  우리형이라서  더  재밌을꺼  같아요
연기 왜케 잘하심  배우로 전향해도 되것어
아니 연기 쓸데없이 잘하네
진짜 진짜 연기 잘한다 
삼호님 진심 엄청조아하는거가틈
좋아요 백개 누르고싶다 아 개웃기당
3번  핵공감 
진짜형 축구선수들이 실수하고 머리를 왜 감싸는지 영상 다시 올려줘 너무 궁금해 미치겠어 
 팩트로 진짜형을 조져버린 3호님
기대안하고 봤는데완존재밌네진따형  따봉
으아니 연기력이 황금종려상감이냐고옼   표정연기 지린닼 
아완전 웃겨요
챔스 볼려고 깼는데 또 자다가 꼭 끝나는 시간에 일어나서 똥싸면서 하이라이트 보는거 
아내분 카메라 뒤에서 웃음 어떻게 참으셨짘진짜 형이랑 같이 살면 어떤 기분일까 아마 천국 같겠지
이형 진짜 미쳤나보다
연기력도 쩌네♡♡♡
나 모지린가봐 김진짜가 너무 웃곀
진짜 개그맨 해도 잘될을듯 
3호님 연기 넘 잘하신다
찐따 형 왜이리 잘생김  매력 장난 아님
3번할때 똥이 다시 들어갔잖아라고 외쳐야지그나저나 갈수록 연기가 늘어 9번 10번 연기가 진짜 혼이 담겼네
나의 주말이 다시 시작되는구나 솔직히 축구중계 소중함을 몰랐다 나는 축구보는걸 좋아한다는걸 다시 느낌 
점점 연기가 늘어나는 김 진짜 님
 스포형 웃겼다
역시 진짜 형님 대단하십니다 머리
진짜 가발 잘어울린닼
 진짜 레알로 국대경기볼때 우리아빠
 할라마드리드 벤제마 할때 왤캐 웃기지 현지인인줄 
 미친
김진짜님이 하는건 모든게 재밌음
진짜형 피파할때 보통 z+d 제트디라 하지않아 
진심으로실컷웃음연기를 너무 잘함코미디언급임
알라 마드리드 벤제마 할때 믈 먹다가 뿜었다
능력있어 형수님 이뻐 진짜 여러가지 의미로진심
3호님 연기 잘하신다
저도 bossmonster 쓰는데 그냥 신기해서  항상 잘 보고 잇습니다
진짜씨가 진짜 웃기긴함 
연기력이 월-클
형 뱃살보고 다이어트 결심하게 됐어 고마워 형
이때가  더 잼났었네 
 아 맘아파
옵사이드 간략하게 설명하면 가드 올리기전에 때리는거다라고 설명하면되요
 아 7시반에 먹고 있던 커피 뿜었음 아니 사실은 입에 커피 있었다면 첨부터 계속 뿜을 뻔 개그 프로그램보다 더 웃김    짱  웃겨도 너무 웃겨요
너무 재미있다 알람 맞춰놓고 못일어나는거 공감된다
형 진짜 서울대 나왔으면 이 일 안 해도 됐을 텐데 유튭에 나와줘서 고마워
밥만 먹고 저거 우리 아빠 축구볼때마다 하는건데 
 피파충보고 개공감
 오랜만에 보는데 왜이렇게 웃기지
오우 진짱형 안경 귀엽다
진짜형 그 끼를 어케 숨기고 살았어 
피파형에서 매우웃었네
썸넬만 봐도 공감된다
개그가 황재성 수준이군요  잘하시네 
축구본지 얼마 안됐을 때 슛 하라고 말하거나 길게 차라고 했는데
 치킨형은 또 두가지로 나뉘죠축구보려고 치킨먹는자와치킨먹으려고 축구보는자
진짜씨요즘 연기학원 다니시나요 연기가 아주 그냥 졸잼임 우리 자주 봐요
김진짜 우낌 성공 
 진짜웃겨요 
난 풀경기 볼 때 전반전 열심히 보다가 후반전은 대충 보는 편인데
 겁나웃곀
진짜형 가발 완전 찰떡
믿고 보는 진형
저는 슛형 아버지는 밥만먹고형 같이 경기보면 저는 소리질러 아버지가 깜짝 놀란다 그만하라하고 아버지는 계속 밥만 먹고 공차는 선수들 욕해서 제가 그만 좀 욕하라 그럽니다 아버지랑 같이 경기보면 안되요
개그맨 오디션 보신 경험이 있으실 것만 같아요 
제가 관상 좀 보는데아내분얼굴이 덕이 참 많으시네요김진짜님도 마찬가지고요천생연분입니다
 너무 웃겨요
 손으로 누르는 디테일
이형은 유머스러운면이좋아♡
고등학교 때 친구들이 축구는 좋아하는데축구는 드럽게 못함가끔 술집에서 같이보면 진짜 피파충+훈수의 끝을 보게됨그래서 한번 날 잡아서 우리도 해보자고하고내가 평소에 차는 축구팀이랑 경기잡아서아주 박살을 내주고 딱 한마디 했음 늬들이 직접 뛰보니 답답하지친구들 그 뒤론 많이 나아졌네요 
너무 재밌어 
연기해도 될듯 넘 잼있어용 
행님 왜이리 웃겨요
오랜만입니다울 아버지 4번스따일이라  축구중계땐 엄마가 엄청 싫어하셔요 스트레스 받는다고그래도 꼭 한마디는 하시는데“보는 당신보다 저기서 뛰는 선수들이 더 힘들어욧” 
4번 사모님 팩폭 
엄청 빨리 영상을 봤네요  드디어 하트를 받을 수 있는건가요 재미있는 영상 항상 잘보고 있어요++챔스경기한날 아침에 학교가서 하이라이트보면 친구들이 꼭 스포하죠
생가보다 기네요  재밌게 잘봤어용
썸넬보고 바로들어옴아저씨들 항상 하시는 말씀
가발 진짜너무웃겨
 이 젤 웃김
 공감됀다
 이건 진짜 김진짜다
형 할라마드리드 부분만 짤로 저장하고싶어큐 내웃음벨
 3호님 연기의 혼이 실려있으시네
아 진짜 할라마드리드 때문에 계속보러옴 
노력형+천재+개그 = 김진짜
진짜가 나타났다 축구로 웃기다니   
토토충 형도 있는데
형나 진짜 형밖에 없어 사랑해
미친게 분명해
찐 재미 연기력 포텐 터짐
와  이부분 정말 재밌네욬 
허정무빙의 존나웃기네
 연기 왜케 잘해 
슛형이랑똑같은건데 때려충도있는뎁쇼그냥 잡으면 무조건 때려 때려 때려야지 거기선 그냥 때려야지  때려충
0  지디가 아니고 제트디임진정한 피파충은 알아야짘
여기 채널 잼있네요  잘보고 갑니다 
연기력 엄청 늘었다소름
훌리건유형 미친거 같애 
자막키고 보면 개재미있네 
웃기네 
다들 놓치는거 같아서 유니폼 렛츠 기릿
진짜형 연기 왜케 잘함
남자분이 연기를 능청스럽게 잘하네요 놀랐어요 
진짜형 레알마드리드에 배팅했누 
형 이제 잼민이들까지 형의 매력에 빠트리려는거야 형 사랑해 이런 잼민이류 컨텐츠 난 좋아 
 진따 웃기네
 3호님 진심
연기 진짜 잘하네요 
형 쫌 귀엽네
아직 구독은 안 했는데자주 보고 있어요너무 신선해톤도 그렇고
진따가 형을 진짜 많이 닮았내요
완전 대박 오지게 공감합니다
연기대상감이다
진짜형 알몸때문에 좋아요 안누를랬는데 3호님출연하셔서 좋아요 어쩔수없이 누릅니다아
 형수님의 연기 인척 진심 인거같은데형
훌리건들이랑 축구봐야 꿀잼임 
연기도 잘해 
다음에는 메시 드리블 분석 해주세요
진짜 형님 머리스타일을 오랜만에 봤넼
찐따 너무귀여워요 진짜미치겠다
 그만좀 해요  왜이렇게 웃기지
진짜 진짜 진짜형은 아내한테 잘해줘야겠다
유튜브가 사람 버렸네 진짜형 힘내요
아잌진짜 안보려다가 미리보기 1초 보자마자 들어왔다 
가발 종류별로 사주고싶다 
와 저도 슛 슛할때 허정무보는듯했는데 허정무 
 그것 손으로 각도 내리는 디테일  
김진짜 멋있다구독 늦어 미안열심히 햐
 왼쪽 형 토마스 뮐러 닮았다
2슛형  허정무 해설위원님 생각이나네요 슈웃아 슛
와 학교 다닐때 학교가기전 하이라이트 국룰이지 
레알 유니폼에 lets get it이라고 써있음
볼때마다 저 짭 유니폼 준타스가 너무 잘만든거 같음 갖고싶다는 생각이 듬 
'골이다'형도 있는뎈 왜뺐엌
 “JJINDDA IS SSABTHELOVE”
허정무선생님중계하실 때마다 슛 슛 하셨었는데 
진짜 열심히 하시네요
 이럴때는 네이버 들어가면 스포당하는거 국룰이니 무조건 유튜브에서 손 가려가면서 영상찾음근데 항상 유튜브 들어가자마자 바로 영상 올라와있어서 편안
할라마드리드 겁내 우낍니다
피파충은 진짜 무조건있음
 혹시 지디가 아니라 제트디라고 하시는분++진짜형만 피파하고 찐따형은 피파 안하는거죠
레알 연기 지림
근데 진짜 신기한게 진짜 봐야되는 경기 늦게일어나서 못보면 그날은 배가 겁나게 아픔나만그런가
개웃기네
나는 꼭 경기 끝나자마자 일어나서 하이라이트도 안나와있을때라 셀프 스포당하는디 
슛형 개웃기네
보따 원식이형인줄 알고 들어옴
할라마드리드에서 개터졌는데 물먹고 있어서 안뿜을려고 입닫고 있었더니 코로 뿜었다
 Hala Madrid Benzema
전 갠적으로 부분이 젤 웃겼네여
연기파 김진짜 
이거 왜케 웃겨 
한국 대 독일 경기는 한국이 이길 수도 있고 독일이 이길 수도 있습니다
 아 웃기네 진심
 아니치킨을 왜 저런소리를내면서 먹엌̆̈
심판 찾는 심판형이 없네 
이 형 넘모 사랑스럽네♡
진짜형님 왜 개그유튜버가 된것같지
진짜 밥만먹고 축구는 희대의 명언이다
 웃기네요 
 돈 벌기 참 힘듭니다
어이어이 기다라고 있었다고이 시리즈 너무 재밌다고
연기가 나날이 늘고 있어 
7번 8번 개웃기내 
 그냥 배우를 하시는게 빠를 것 같은데
축구해설보려고 구독했는데 이건뭐개그프로네 
 이제는 못하는
23명소수는몰라도 단체로보면일단 욕쟁이한명은꼭있다
김찐따 손흥민 월드클라스
진짜형이 치킨파라는데 한표 와우 코어가 대단하심
이사람 연기력이 가믄 갈수록
진짜님 진짜 너무재밌어요
난 생중계로 경기보면 진다는 징크스 있어서 경기후 하이라이트만 봄
내 친한 형 특징이 다 맞앜
형 오늘 영상찍은거 컨셉 아니죠
 요즘 김진짜가 토트넘 축구보면서 하는말 
형 오늘 개존잘임
오 3호님도 연기 
형의 저 우람찬 뱃살을 보고  운동하러 가기 귀찮았는데 가야겠어 고마워 형
형 유튜브 하면서 별걸 다 해보네
 맨유가 챔스에
축구 아무말 없이 보는게 젤 좋은데
연기가 너무좋다 
 나영석PD가 앉아있는줄 
갈수록 연기가 미쳤다
 아 유쾌하네 
0 치킨 저만큼먹을때까지 ng난거야 형
댓글 달면서 내뿜는 그대의 흥분댄 뜨겁고 거친 숨소리는 나를 닳아오르게 한다
내가 제일 부러워 하는 부분재밌겠다 찌찌뽕
진짜님은 목소리와 발음이 좋네요캐스터 해도 잘 할 듯
  이걸 봤으면 안됐는데 보고나서부터 1일 1할라마드리드 보러옴 
참 이 형은 미친사람이야
구독자도 아닌데 자주 보게된다 기승전 손흥민 너때문에 맨날 김진짜가 리스트에 올라온다
진짜형은 어떤 스타일이세여
손깤
손흥민선수가 이번에야 말로 데헤아를 상대로 골을 넣길
 민하야 그립다
 저기서 아내쪽도 똑같이 반말하면 딱 우리부모님임 
예능까지잡으셨네 졸잼
진짜  미치겠다 
 도 안 하고  
린가드-밥만 먹고 춤만 추는 새x베일-밥만 먹고 골프만 치는 새x로번-밥만 먹고 없는머리만 만지는 새x괴체-밥만 먹고 통수만 치는 새x
개꿀잼
다들 왤케 극단적이여
진짜 밥먹고 축구만 하다시피하고아마추어도 아닌 프로선수들이박스안에서 단독챤스에 그넓은골대를 놔두고 허공으로 어이없이 찰때는 정말
좋은영상감사합니다 힘내세요
나만본건가화장실가는씬 바지벗을때 가운데 길고 굵고 시커먼걸 본거같은데아닌가
8번 피파형 저거  열받는담
오오 이렇게 빨리는 처음 보네영하트 받나욤
초에 왜 경기가 바뀌죠 침대에서는 레알마드리드 대 맨유라고 했는데 
진짜밥만 먹고 축구 봄선수밥만 먹고 경기 함
축구를 하도 못보니깐 손흥민 번리전 원더골이 작년거 같아요  
김진짜 표정 개지리네 연기자
유형집합소 
 이거 완전 난데
진따형 너무 cute한거 같아요 
축구 끊었다가 오랜만에 왔어형그동안  무슨 일이 있었던 거야
진짜형 진짜 피파 안하는 구나 
 3호님 영상찍으면서 수건을 개시네1석2조네
아 내년월드컵 할때쯤이면 군대가있겠네 군대에서 축구봐야되네
 백숙인줄
연기계를 노리는 김진따
배우로 데뷔하셔도 되겠음
슛형은 나랑 똑같네 
 밥만 먹고에서 뿜었다 팩트폭행
김진짜 유튜브 사실상 부인지분 80%이상
 하진짜 이쁘다 사랑해여
다 필요없고 3호님 웃음소리유형이나 올려줘
 왜 둘이 같이 자요
자고 일어난거 개공감
형 영상 정말 재미있게 보고있어요근데 그 영상 올라오는 시간을 쪼끔만 일찍 해주실 수 있나요
컨텐츠 진짜 좋네요 재밌게 봤어요 진짜 형 진짜 찐따   같았어요 
초 그래도 이기면 스포해도 안심하면서 보는데 지면  개빡침
연기 잘하시네  물론 3호님이요 
  뭐요  누가 챔스에서 바셀이랑 붙는다고요
너무 재미있어요
킬링포인트항상 거친 숨소리
슛형은 저같은 극강의 축알못이 하는건뎈
진따 가발 정준하 가발급이네 
프리미어리그 개애애애애막 
 저 분이 3호님
 저러시는 분들이 간과하시는 게 있죠 상대팀 골키퍼도 밥만 먹고 축구합니다
치킨먹을때 표정이 살아있다
아 나도 요즘 댓글 좀 달다보니 초형이 너무 웃겨푸하하
이게 그건가 한번도 안본사람은 있지만 한번만 본사람은 없다는 그런류요즘 매일와서 보게되네 웃긴게 왜 욕하는멘트 자막은 x처리돼있는데 오디오로는 삐처리없이 그냥 나오네요 
나도 제트 디 존나 외치는데 
 건사이에 yoo do
콩트를 왜케 잘하냐 
총무님이랑 진따랑 같이 자네
김진짜는 연기도 질하는것같음
난 밥만 먹고 형이 젤 웃김
엌 진용진한테 진짜 축구 국가대표들은 밥만먹고 축구만 할까 제보해야지
 60계는 마요네즈 많이 얹을수록 맛있음
댓긇형 빵터짐요 
 형 여기 겨드랑이털 위에만 남기고 민거야
 영상 내용이랑 여기 자막은 거의 똑같음 
에 대한민국 응원하면서 유니폼은  뮌헨맨유네 
이 분 개그맨 출신인가요 꽁트 연기가 자연스럽다 못 해 표정과 목소리가 찰지네요
아침에 화장실에서 하이라이트 보는거 국룰
시바존나웃곀바로구독
 
초 우리의 학교가기전 모습
축구컨텐츠 가장한 연기컨텐츠
프로경기보면서 조기축구 아마추어거리는 애들 대부분이 4번에 해당하죠 
 이 가발이 잘어울리는 사람은 형이랑 신태일 뿐이야
유니폼이 다 가짠데 토트넘만 찐이네여
욕이 너무 찰져요
진심 화장실에서 하이라이트는 국룰임
알고리즘인가 오르가즘인가 걔가 나를 이끌었다
그냥 연기자로 직업 바꾸는것도 좋을듯 코믹극  소질이 있어요
1 허정무 유형2 차범근 유형3 가졷같은 친구유형저럴때만 풀발기됨4 아빠 유형5 박문성 유형6 신문선 유형7 아자디스타디움 페르시아 털보 아재들 유형8 피온충 유형9 댓글충 유형10 기생충
와 태연이랑 같이 살아서 부럽네요
배댓형 개뿜었네
 이성을 잃은 그의 거친 신음소리 avi
 바르샤 대 맨유 챔스에서 어떻게보죠 맨유는 유로파딱
겨도 같이 모자이크 해줘욬
진따는 어떤유형이에요
저 가발만쓰면 진짜 사람이 바보같아보이는건 왜일까  마법의 가발
개그맨 재능 
봐야되눈데Zzzz 이거 진짜 많이했다 
침대에 옆에 3호님인줄 
진즉에 개그맨 공채 시험을 봤었어야
유형 3 극공감
저 레플리카 셔츠들은 어디서 구하시는거얔
하이라이트 탄생시조
저 머리카락 어떡할건뎈가발 개웃기네 진짜
형 2대8 잘어울리는데
진짜 재밌다
토쟁이형도 껴있어야죠
와  진짜 솔직히 저는 4번입니다
형 사랑해
 바바티비 신세계긴해 솔직히 첨보고놀랬다 
아 존나 웃기네  
0 진짜형 친구분인가표정해석 이뭐지진짜형 따랑해여♡♡♡♡♡
다 좋은데 토토형이 없네 있을줄 알았는데 
김찐따 진짜 웃기네 
졸웃
진짜씨 재밌네   
연기력 
진짜형 썸네일 무슨 감스트같어
#11 김진짜 바보형이형 디게 골때리네
요즘 볼거없는데 바바티비 추천  복받으시고 만수무강하세요
밥만 먹고형  
 찐으로 감정이 실리신거 같은데요
미쳤다
진짜형 몇번을 느끼는겁니까
찍고있을때 카메라맨 웃참 
우리 아빠가 맨날 축구볼때 슈우웃 슛하라고 슈슛슛슛슛
피파형 
이제 연기자의 길로
모닝 하이라이똥 
중간에 친형 한번 넣어줘야지 별외로
 웃겨
이번년 연기신인상 수상예측합니다
 꿀잼
안경씌우고 가르마타니까 전용준캐스터 느낌나네요
개그유튜버가 축구도 해박하심
 개찰지넼
4번  우리 아빠 밥쳐먹고 공만 차는 들 
밥만 먹고 축구만 한다고 못한다고 욕하는 거 어렸을 땐 당연하다고 생각했는데 상대방도 밥만 먹고 축구함 그러니 어렵지 
아니 이 채널 변했엌
아 개웃기네
아 zd를 지디라 하네피파 안하시는구나
측구보려고 먹는거야 아님 먹으려고 축구보는거야 
밥먹고 축구만 하는 놈들이 축구만 하던 놈들이랑 붙으니속터지지
진따 귀여워
 구리가 진짜형 영상도나오고성공했네
피파형갸웃기네
밥먹고 공만차는놈들이  이거 진짜 많이했는데  내가 밥만먹고 공만차보니까 알겠더라  맘처럼 안되는걸
 이거 우리아빤뎈
형 사랑해요
어 아  썸네일 감스튼줄  알고 들어왔는데 구독누르고 가요
옆에 남자 누군가 했더니 이을용님 동생이었네요 
 자막이랑 말이 조금달랔 공이 사람에 맞아어요라고 자막은 돼있는데  공이사람이맞아어요라 들렼
 
할라마드리드 
진짜 개그케가 여기부터구나
댓딸러 개웃기넼
형 그 치킨형 그건 내친구중에 젤 미친놈도 그렇게 안해요 
 국대 경기 훈수 두는 아빠형이 같이 보기 꺼려짐 평소에 축구 보지도 않으면서 
피파형  
장삐쭈에나오는 소대장 목소리랑 개똑같은데 혹시 더빙하신적 있으십니까
꙼̈̆̎̊̈̌̈̄̈̐̈̑̈̆̈ 왤케 웃겨
Z+D를 지디레제트디라고 하지 않나
진짜님 쇼파 우리집꺼랑 똑같아요 핳
0 '1슛형'이여야 하는데 '2슛형'이라고 오타났어요 
슛무새 
2 나4 우리 아빠8 피파만 하는 친구
피파형
""
 인정
댓글쓸때 무친호흡뭐야 
  찐으로 아파하는거같은데 
 잘봤습니다
 형 피파 안하지 제트디라고 하지 누가 지디라고 해 
진짜형 고알레 고체티노감독님 닮았어요
 
 잼나네요
 이런 유형은 대개 토쟁이더라
진짜형 유형전부다 변태유형아니에요
형 린가드가 왜 맨유주전인지 설명좀 해줘
저 테이프 어디서 팔아여 나도 사야겠다
형아내분 왜 이뻐
 솔직히 1 9번 나임 
볼 땐 다 차범근 허정무임
이런영상만보면 바바티비여캠들생각남 진짜수위쩌는데
오늘 영상 한줄 요약먹고 살기 힘들다
지디가 아니라 제트디죠  #피파충형
앗 저는 밥먹고 축구만 하는  유형이네요
2020년 개그로 연예대상 후보에 들겠는데
지디가 뭐야  제트디짘
지디가아니고 제트디임 
난 맥주형인데쳐마시다 후반 70분쯤 잠 
해축 
 졸잼
친구인줄 알았더니 친동생이었다니
진짜형 옆에 남성분 정우영 선수랑 비슷하게 생기셨어요
뜬금포이긴 한데 2018년 한국대 칠레 직관 갔는데 옆자리에서 황희찬만 욕 개많이 함 진짜 너무 불쾌하게 즐기고 옴
네이버 해축매미
할라 마드리드 벤제마
Gd말고 제트디 형
지디래
진따야 진짜형 아내한테 자기라니
아무 생각 없었는데 유니폼 상태가너무 자연스러워서 속아버렸네
DJ-DOC 머피형오줌싸고 담배한대 피고오면 골들어가있음
김찐따 너무 좋아요 
 형 혹시 나 분석한거야 소름돋는다
3번 7시반 일어난느거 
 손뽕들 손까랑 싸울때  저렇게 생각하고 싸우냐
넘 리얼해서 냄새두 난다능 
나랑 내친구들은 피파충들이었구나 
 아니 허정무 슛모음이냐고 유튜브에 허정무 슛모음 치면 나옵니닼
할라 마드리드 
연기파 축구 분석가
항상 새벽경기 못 보짘
베댓타이밍
전부 다 진짜님 아닌가요 
아 찐따 연기개잘한다  BEST11 찐따형
 해축배댓에서 뜨끔했네 마스터인뎅
뮌헨유니폼 입으신분 추우먼 닮은듯 
아니 근데 왜 유니폼 다 저래 
저기 우리 팀 훈련장인데
피곤해서 자고 하이라이트 볼려는데 구글이 스포함 
5만원 리액션 
 김진짜 뱃살 참치뱃살 같에 
제트D아닌가요 지D였나요
시발 난 치킨형이다축구는 야식을 정당화하는 수단일뿐
간만에 좋아요 누릅니다누릅 누릅 
점점 채널의 성격이
 개웃기네 개콘 찐따형 때문에 망한듯 
아오 신음 변태샊잌
밥만 먹고 축구만 한다는 사람한테니는 밥만 먹고 공부만 하는데 그 꼬라지임 라고 반박
 형 지디 아니고 제트디요 
누가 zd를 지디라해 제트디라하지  피파 안해보셨구만
아니 근데 왜 유니폼들은 왜 다 짝퉁이여 
지디  제트디 인데 컨셉때문이겠지
 미쳤따
형수님 개이쁘다
 뭔가 귀엽다나만 그런가자세히보기
이제바보컨셉으로 가는건가요잘어울리네요
유형 3 완전 나네 DDong싸고 하이라이트 보는것도
 형 왜이리 됐누 
훌리건은 
김찐따 개웃기네 
해설위원 유형이 안나오네 아쉽다
허정무 
끼가 넘치시네 
 나도 저게 밥먹고 축구만하는새끼냐 하면서 욕하는대
저 불고기 피자 우리집에 있는데 찐따랑 통했다
저 가발 너무 잘어울리시네요 
김진짜는 진짜 축구 잘합니까？
 
     
피파형 
네x버 해축은 이미 오염된지 오래잼민이와 일본인과 중국인들이 너무 많아
그냥 이형은 이상한형 같은데 
김진짜님 재미 잇어요
진짜형 삼호님 너무 좋은데 어떡하죠 하하
""
이건 진짜다
 저거  아니냐
근데 형도 밥만먹고 축구영상올리잖아
 찐마상  
밥만먹고형 나만 그런줄알았누 
썸네일  감스트 인줄 
이 영상은 부모님 옆에서 보면 안됨
와 바바티비 나만아는줄알았는데 소름돋네 다아네
 그와중에 유니폼 나이키꺼아님잼민이들을 이해시키기바르셀로나 유니폼은 나이키라는 회사에서 만들었어
피파 딱 난데 
연기 잘햌
김진짜님 왼쪽분 국대 정우영선수 닮음 
허정무 
옆에 있는분 뮌헨에 페리시치 닮음
형님 뱃살도 모자이크 하는게 어떠신지 
와 진따가발은 서울대 개그학과에서 가져온건가요 개치트키
